uid,title,synopsis,genre,aired,episodes,members,popularity,ranked,score,img_url,link,idx
3956,Shakugan no Shana II (Second) Specials,"Shana-tan specials bundled with the limited edition first and fifth volumes of the  Shakugan no Shana II (Second)  DVD and the limited edition  Shakugan no Shana II (Second)  guide book. 
 
 Episodes 
#1: Shakugan no Shana-tan Begins 
#2: Shakugan no Shana-tan & Yoshida: Konoe Fumina no Gyakushuu 
#3: Shakugan no Shana-tan Revenge","['Comedy', 'Parody']","Jan 25, 2008 to Oct 19, 2009",3.0,38570,2237,2680.0,7.27,https://cdn.myanimelist.net/images/anime/8/18687.jpg,https://myanimelist.net/anime/3956/Shakugan_no_Shana_II_Second_Specials,779
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,"As they continue their journey through the Johto region, Satoshi and his friends visit Altomare, an island city that hosts an annual racing event called the Pokémon Water Race. While Takeshi and Kasumi are enjoying themselves, strange things seem to be happening to Satoshi—he somehow loses the water race, sees some women attack a girl with their Pokémon, and despite them saving her, the girl later denies ever seeing Satoshi and Pikachu before! 
 
Fortunately for Satoshi, his confusion clears up as he learns that the girl he and Pikachu saved earlier was actually a Pokémon named Latias, who likes to disguise herself as her human friend, Kanon. Latias and another Pokémon, Latios, are known as the Eon Pokémon, as they inhabit and guard Altomare along with a mystical blue sphere called the Soul Dew. An ancient legend of Altomare is highly connected to the Eon Pokémon and the Soul Dew, and is well known among the locals—as well as among Latias' earlier assailants, the thief sisters Zanner and Lyon. As the thieves attempt to capture both the Eon Pokémon and the Soul Dew, Satoshi is forced to act in order to stop them from bringing disaster to Altomare. 
 
[Written by MAL Rewrite]","['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']","Jul 13, 2002",1.0,69878,1502,2677.0,7.27,https://cdn.myanimelist.net/images/anime/2/21317.jpg,https://myanimelist.net/anime/1120/Pokemon_Movie_05__Mizu_no_Miyako_no_Mamorigami_Latias_to_Latios,1542
6512,Nyan Koi!,"Junpei Kousaka is a second-year high school student who has an allergy for cats—a predicament that has made him hate cats and everything related to them. Unfortunately for him, though, he is surrounded by cat lovers: his family, his estranged childhood friend, and even his crush Kaede Mizuno. 
 
One day, while returning home from school, Junpei nonchalantly attempts to kick an empty can into the trash, but miserably misses. Instead of making it to the garbage, the can ends up breaking off the head of a cat deity statue. That fateful day, he is cursed with the ability to understand cat speech. However, he must keep his curse a secret from everyone else, because anyone who finds out will become more accident-prone and share the same fate as him. 
 
With the guidance of his cat Nyamsus and with no other choice left, Junpei now has to do a hundred good deeds for cats to lift the curse. If he is unable to complete this task, he will turn into a cat, and considering his allergy, that would be a death sentence for him! 
 
[Written by MAL Rewrite]","['Harem', 'Comedy', 'Romance']","Oct 2, 2009 to Dec 18, 2009",12.0,198169,540,2676.0,7.27,https://cdn.myanimelist.net/images/anime/10/18299.jpg,https://myanimelist.net/anime/6512/Nyan_Koi,2038
38198,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,OVA bundled with the 34th volume of the manga.,"['Action', 'Adventure', 'Supernatural', 'Magic', 'Fantasy', 'Shounen']","Nov 16, 2018",1.0,29327,2624,2675.0,7.27,https://cdn.myanimelist.net/images/anime/1369/96304.jpg,https://myanimelist.net/anime/38198/Nanatsu_no_Taizai__Eiyuu-tachi_wa_Hashagu,1123
24455,Madan no Ou to Vanadis,"In a fantasy version of Europe, a war between enemy countries is brewing. One of these countries, Zhcted, has its seven regions ruled by War Maidens, known as Vanadis. Equipped with powerful dragon-carved weapons, Eleonora ""Elen"" Viltaria, one of the Vanadis, launches an invasion against their neighboring rival country of Brune. Eventually, Tigrevurmud ""Tigre"" Vorn, a young archer and an earl for Brune's region of Alsace, has his entire army decimated at Elen's hands. In a strange twist of events, Elen spares Tigre, and gives him the order, ""Become mine!"" What could be the meaning behind this new alliance? 
 
Adapted from the light novel written by Tsukasa Kawaguchi,  Madan no Ou to Vanadis  is an epic adventure filled with complex war tactics and beautiful women. Trapped in a multinational conflict, Tigre and Elen are swept up in a war filled with dark secrets, conspiracies, and corruption. 
 
[Written by MAL Rewrite]","['Adventure', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","Oct 4, 2014 to Dec 27, 2014",13.0,217451,495,2671.0,7.27,https://cdn.myanimelist.net/images/anime/3/64911.jpg,https://myanimelist.net/anime/24455/Madan_no_Ou_to_Vanadis,215
21863,Mangaka-san to Assistant-san to The Animation,"The story depicts the work-life of a perverted mangaka, Aito Yuuki, and his assistant, Ashisu Sahoto. Constantly pressured by his editor and lacking experience with girls, Aito asks Ashisu to act as a reference. 
 
(Source: AniDB)","['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Slice of Life']","Apr 8, 2014 to Jun 24, 2014",12.0,186919,581,2672.0,7.27,https://cdn.myanimelist.net/images/anime/11/62219.jpg,https://myanimelist.net/anime/21863/Mangaka-san_to_Assistant-san_to_The_Animation,1028
837,Kyou no 5 no 2,"Kyou no Go no Ni revolves around Sato Ryota, a 5th grader in an elementary school. He is a bright and active boy but always manages to get in to a bit of ecchi trouble with his female classmates.","['Comedy', 'Ecchi', 'School', 'Seinen']","Mar 24, 2006 to Mar 21, 2007",4.0,26334,2760,2670.0,7.27,https://cdn.myanimelist.net/images/anime/6/42631.jpg,https://myanimelist.net/anime/837/Kyou_no_5_no_2,2429
11313,Kimi no Iru Machi: Tasogare Kousaten,"Eba Yuzuki has mysteriously decided to go to high school in the countryside. But despite Kirishima Haruto's objections, she is living in his home. Now he has to put up with a freeloading city girl and even worse, make sure Kanzaki Nanami, the girl he likes, doesn't get the wrong idea!","['Drama', 'Romance', 'School', 'Shounen']","Mar 16, 2012 to Jun 15, 2012",2.0,33864,2392,2668.0,7.27,https://cdn.myanimelist.net/images/anime/10/35843.jpg,https://myanimelist.net/anime/11313/Kimi_no_Iru_Machi__Tasogare_Kousaten,2815
28387,Joukamachi no Dandelion,"The Sakurada siblings live a normal life in a typical Japanese household. Well, that's what their father, the king, wants for them at least. As members of the royal family, each sibling possesses a unique ability, and over two thousand security cameras have been placed around town to make sure the children are safe and sound. Moreover, all nine of them have been designated as a potential successor to the throne with the decision that the next ruler will be selected through an election. 
 
However, for the timid Akane Sakurada, the third eldest daughter who wields the power to manipulate gravity, all of this attention is a complete nightmare. With all the cameras constantly monitoring the candidates and even broadcasting their actions on the Sakurada-dedicated news channel, she decides that if she becomes king, the cameras have got to go. But just how will she convince the public that she is the most suited to rule if she can't even overcome her own shyness?! Election season is in full swing as the search for the next king begins in  Joukamachi no Dandelion . 
 
[Written by MAL Rewrite]","['Slice of Life', 'Comedy', 'Super Power', 'Seinen']","Jul 3, 2015 to Sep 18, 2015",12.0,114804,986,2666.0,7.27,https://cdn.myanimelist.net/images/anime/11/82559.jpg,https://myanimelist.net/anime/28387/Joukamachi_no_Dandelion,1763
24231,Hitsugi no Chaika: Avenging Battle,"The search for the remains of Emperor Gaz continues. Chaika still in search of knowing who she really is and what her purpose is. Similarly, the Red Chaika continues the search for the rest of Emperor Gaz's remains. The Gillette corporation continues the mission to catch every last Chaika. In their adventure they give a revealing account kept secret by the Emperor, which Chaika, Fredrica, Toru, and Akari decide to uncover. 
 
(Source: ANN, edited)","['Action', 'Adventure', 'Comedy', 'Romance', 'Fantasy']","Oct 9, 2014 to Dec 11, 2014",10.0,146125,759,2662.0,7.27,https://cdn.myanimelist.net/images/anime/3/67797.jpg,https://myanimelist.net/anime/24231/Hitsugi_no_Chaika__Avenging_Battle,405
3508,Genius Party,"A collection of seven individual and unique shorts which range from touching to downright bizarre. With each story different from the last, we encounter monsters going to school, a man who has a hard time dealing with himself, and a child who learns the hard way about the circle of life, as well as many other unique characters and experiences. 
 
A journey through the minds of the most prolific artists in Japan, this compilation truly is the setting of a  Genius Party . 
  
[Written by MAL Rewrite]","['Action', 'Sci-Fi', 'Music', 'Dementia', 'Psychological', 'Romance', 'Fantasy', 'Mecha']","Jul 7, 2007",7.0,27181,2713,2660.0,7.27,https://cdn.myanimelist.net/images/anime/11/20882.jpg,https://myanimelist.net/anime/3508/Genius_Party,2645
6987,Aki-Sora,"The Aoi siblings, Aki and Sora, are as close as a brother and sister can be. But as Sora enters high school, he realizes that his feelings for his older sister go beyond simple family ties. Oblivious to her sibling's affair, Sora's twin sister Nami attempts to get her best friend to go out with him. And unbeknownst to either of them, Nami harbors a deep and jealous lust of her own. 
 
 Aki-Sora  is a love story, for sure, but whose love will be returned? Whose love goes unrequited? Can the bond between brother and sister be strengthened by romance, or will Aki's and Sora's affection drive them apart?","['Ecchi', 'Romance', 'Seinen']","Dec 18, 2009",1.0,81406,1334,7648.0,6.17,https://cdn.myanimelist.net/images/anime/10/64715.jpg,https://myanimelist.net/anime/6987/Aki-Sora,890
28791,Gunslinger Stratos The Animation,"A.D. 2115—the island nation once called Japan is now known as the ""17th Far East Imperial City Management District."" 
 
The citizens were promised a life of peace in exchange for some of the comfort they were used to having. People believed their lives would never change and tomorrow will be the same as today. No one suspected the impending doom which their society was about to face. 
 
""Degradation""—a rare disease which led to the total disintegration of the human body to a mere pile of sand was slowly but surely spreading throughout the world. 
 
Tohru Kazasumi, an ordinary student becomes embroiled in a multi universal battle between his world and the parallel world of ""Frontier S (Stratos)."" This meant that Tohru must fight himself from an alternate world. 
 
Their futures collide as their paths cross. 
 
Will both worlds ever find peace? 
 
(Source: Aniplex USA)","['Action', 'Sci-Fi']","Apr 4, 2015 to Jun 20, 2015",12.0,61350,1639,7748.0,6.15,https://cdn.myanimelist.net/images/anime/2/73120.jpg,https://myanimelist.net/anime/28791/Gunslinger_Stratos_The_Animation,926
34543,Dive!!,"The series revolves around the Mizuki Diving Club (MDC), which is on the verge of closing down after having financial troubles. The club's new coach persuades the club's parent company to stay open on one condition: that the club sends one of its members to next year's Olympics as part of Japan's Olympic team. 
 
(Source: ANN)","['Comedy', 'Sports']","Jul 7, 2017 to Sep 22, 2017",12.0,33599,2410,7743.0,6.15,https://cdn.myanimelist.net/images/anime/11/86744.jpg,https://myanimelist.net/anime/34543/Dive,1429
22547,Blade & Soul,"Alka is an assassin for the Clan of the Sword. She's on a journey to find the woman Jin Valel, who killed her master Hon without feeling—not unlike how Alka has learned to kill in her work as an assassin. On her journey, Alka encounters three strange women, each a great warrior in her own right and grapples with her slain master's wish that she leaves the life of an assassin behind. 
 
(Source: ANN) ","['Action', 'Adventure', 'Fantasy', 'Martial Arts']","Apr 4, 2014 to Jun 27, 2014",13.0,100303,1091,7738.0,6.15,https://cdn.myanimelist.net/images/anime/11/61885.jpg,https://myanimelist.net/anime/22547/Blade___Soul,900
